family,sample_idx,category,defect_type,pred_label,true_label,native_del,native_ins,rise_del,rise_ins,native_iou,rise_iou
resnet18_cbam,24,wood,color,1,1,0.7344712225162148,0.9174463866320959,0.9292065915210812,0.9615657964178037,0.02152567975830816,0.08033277005069543
resnet18_cbam,25,capsule,faulty_imprint,1,1,0.461324619595864,0.9228918231720538,0.9856472091760224,0.9735503920210842,0.04163802415791024,0.15132997843278218
resnet18_cbam,26,capsule,squeeze,1,1,0.5707968728448655,0.9710855044405118,0.9265486659487947,0.9668416529612525,0.2590577950461389,0.189846204729618
resnet18_cbam,27,screw,manipulated_front,0,1,0.25004844491312817,0.11656251393825379,0.06642710582236036,0.056746184045261376,0.0,0.0
resnet18_cbam,28,hazelnut,crack,1,1,0.4985854606192966,0.7410371222791265,0.8517112315521445,0.9690683380841303,0.41324580729283755,0.16971948001172907
resnet18_cbam,29,screw,thread_side,1,1,0.5966124597165336,0.974220613713501,0.9923690476280171,0.9737646481999629,0.023232065356139902,0.10903873744619799
resnet18_cbam,30,pill,combined,1,1,0.41390808872704804,0.9712776735514719,0.9752262829351821,0.9712518859387866,0.07635540686805077,0.2493753123438281
resnet18_cbam,31,zipper,rough,1,1,0.14167406210883668,0.757724009873687,0.8846474533495273,0.8652953846522589,0.20876754801481354,0.4218593802065978
resnet18_cbam,32,toothbrush,defective,1,1,0.28594399077848653,0.874603833922859,0.9318757168180127,0.9246790142770369,0.0,0.0
resnet18_cbam,33,cable,missing_cable,1,1,0.8132335829047146,0.9747619330965474,0.9997190416361263,0.9747619330965474,0.4078899416909621,0.29178729239676976
resnet18_cbam,34,zipper,combined,1,1,0.5446856845284181,0.9531900513257507,0.9637160661933715,0.974101305409081,0.16863574182315633,0.2639937106918239
resnet18_cbam,35,zipper,broken_teeth,1,1,0.12352492994900434,0.8058836635325733,0.9634098546843655,0.9607141795032159,0.07459917848151583,0.1992217898832685
resnet18_cbam,36,carpet,hole,1,1,0.10863233968182523,0.8643524063801867,0.8743129692681038,0.9685148921171869,0.20954974891480127,0.7053469852104665
resnet18_cbam,37,screw,scratch_neck,0,1,0.33295964047511717,0.2016160551804585,0.02748959121728101,0.027478339078728903,0.0,0.0
resnet18_cbam,38,leather,cut,1,1,0.11243679034028636,0.7753413396569344,0.9736320602454284,0.9399564712121584,0.00937354988399072,0.005621417042355429
resnet18_cbam,39,pill,color,1,1,0.6329625317098068,0.9743211392206514,0.9703639190675825,0.9687504785698049,0.00790885980604463,0.09523809523809523
resnet18_cbam,40,pill,scratch,1,1,0.5357964352090675,0.9026861426037296,0.9663295029276924,0.960954455696142,0.2732721823630915,0.21308253790005616
resnet18_cbam,41,capsule,squeeze,1,1,0.6732782933515791,0.9743037627495734,0.9966047173875268,0.962497365359982,0.42775807354862794,0.4149746192893401
resnet18_cbam,42,tile,rough,1,1,0.39138641956185405,0.9238484683701838,0.9744066006963826,0.9744082092848341,0.590767136450993,0.28190618715802274
resnet18_cbam,43,screw,scratch_neck,1,1,0.6280665177482873,0.9747233216958786,0.9967568762203882,0.9744944272106888,0.025501091486406034,0.15597075548334688
resnet18_cbam,44,capsule,poke,1,1,0.6493921432994374,0.9744706269276004,0.9801474726536981,0.9735324613621426,0.022097305679395232,0.1195710455764075
resnet18_cbam,45,wood,scratch,1,1,0.6310968833294344,0.9543884080931686,0.9585395433554668,0.880945848988463,0.07131949550364798,0.10395348837209302
resnet18_cbam,46,carpet,hole,1,1,0.1522500565037899,0.8225468088377734,0.9543004024689489,0.7745638708309197,0.12979178828565868,0.03137727298801124
resnet18_cbam,47,leather,color,1,1,0.4072522676874557,0.7505858330968163,0.9745630630786764,0.9706754858680735,0.01219754065846886,0.01631516116195782
resnet18_cbam,48,zipper,squeezed_teeth,1,1,0.15099431521794726,0.7930305344330045,0.9770342794995486,0.8631456443056915,0.11833366874622661,0.23619200642699337
resnet18_cbam,49,wood,scratch,1,1,0.9084488086614962,0.7666667696356082,0.9734724303534081,0.9652256798845567,0.5343952753285643,0.19940330409226523
resnet18_cbam,50,metal_nut,bent,1,1,0.14258938806095595,0.9446266838468229,0.7988655149376243,0.9740716444403599,0.1566265060240964,0.38184791496320525
resnet18_cbam,51,zipper,fabric_interior,1,1,0.4867918721842264,0.7139223824683869,0.9737814258179422,0.9473946019471124,0.11242318351608628,0.06295146037617336
resnet18_cbam,52,pill,scratch,1,1,0.4552578245286124,0.9613754388456666,0.995520535238029,0.9730815997400579,0.33004517378076886,0.4087833172213783
resnet18_cbam,53,cable,bent_wire,1,1,0.6371436367701808,0.9743383667164973,0.9996917404350825,0.9747303592858454,0.2104350998814193,0.3840789249872427
resnet18_cbam,54,bottle,contamination,1,1,0.4756344542202364,0.9746211306456327,0.9503492137123999,0.9746214196575831,0.03377769771212394,0.07557234941098022
resnet18_cbam,55,cable,missing_wire,1,1,0.6029399407234752,0.9125990199139007,0.9884070513289771,0.9746643334629563,0.12502655619290418,0.1329185520361991
resnet18_cbam,56,leather,color,1,1,0.4390853136578905,0.5820526714872873,0.9213632536198245,0.9744010733712141,0.03988352598605841,0.00938869617597574
resnet18_cbam,57,capsule,poke,0,1,0.09109590006941638,0.10206738549388031,0.024765207467837128,0.026310770382871516,0.0,9.080013075218828e-05
resnet18_cbam,58,carpet,cut,1,1,0.09039312500791558,0.7981914007557702,0.6822583723683238,0.8974845202322423,0.3310383327130629,0.12393767705382436
resnet18_cbam,59,zipper,combined,1,1,0.3969924783173336,0.6753851295168141,0.9507115056960689,0.9621623915709872,0.10784880917944267,0.36346071275225417
resnet18_cbam,60,cable,cable_swap,0,1,0.06986003857618042,0.06414196568137455,0.05050750552210078,0.09903186708690224,0.05159097930182267,0.16612214124151797
resnet18_cbam,61,carpet,thread,1,1,0.15534466861392637,0.5853749593461548,0.9278094211004186,0.958303054104422,0.024134312696747113,0.006462819628579457
resnet18_cbam,62,tile,crack,1,1,0.4704135705654573,0.9371740324959912,0.9752519225037304,0.9737371250258231,0.10774431097965835,0.030852378011117974
resnet18_cbam,63,leather,poke,1,1,0.4199123581347842,0.7723577858537501,0.9739943769467572,0.9241385035327145,0.021825862473597746,0.05118881118881119
resnet18_cbam,64,pill,color,1,1,0.3723529232003065,0.9742864011760186,0.9316562312447174,0.9738574627490972,0.003905255115035232,0.02640642939150402
resnet18_cbam,65,capsule,scratch,1,1,0.6746853100521004,0.9732099001894905,0.9973090097155364,0.9739224755404077,0.09645803008248423,0.18344709897610922
resnet18_cbam,66,wood,liquid,1,1,0.8178309395868145,0.9173313870638278,0.970157790977622,0.9364586459824433,0.11099214846538187,0.34954697186456846
resnet18_cbam,67,pill,faulty_imprint,1,1,0.4919454223931216,0.92870049708205,0.9945857677976164,0.9711986600678439,0.06894311960656954,0.1984861227922624
resnet18_cbam,68,capsule,poke,1,1,0.33315439317870194,0.9226764079658689,0.9552950423048969,0.9616286222527062,0.01590067523415378,0.04467564259485924
resnet18_cbam,69,carpet,cut,1,1,0.0730814090015996,0.8751598385961532,0.7284100365517094,0.8975473164583174,0.23510609961821893,0.36618444846292947
resnet18_cbam,70,hazelnut,cut,1,1,0.18523345327372373,0.9702791521604606,0.8050311382640771,0.9082254588657317,0.07293725939028196,0.22041082491033584
resnet18_cbam,71,pill,scratch,1,1,0.70709369308923,0.9745268323031862,0.9983573469344265,0.9719221940368381,0.05482888371259631,0.19432153392330384
resnet18_cbam,72,grid,broken,1,1,0.7226021319863936,0.7791443701152356,0.9470527669323435,0.9699750132650162,0.062251578209025014,0.040288153681963715
resnet18_cbam,73,toothbrush,defective,1,1,0.5274834496468584,0.9747488649891831,0.8401829619824639,0.9747616083305413,0.07380709864451931,0.14695062923523716
resnet18_cbam,74,tile,glue_strip,1,1,0.271475036122637,0.9353016417599658,0.9693652726542208,0.974642752910827,0.2901863582116956,0.056460451230112244
resnet18_cbam,75,carpet,thread,1,1,0.1525873287174775,0.8351653607553569,0.9500236244796566,0.9678410175520777,0.024541101356743814,0.008257345491388044
resnet18_cbam,76,zipper,fabric_interior,1,1,0.738125240769314,0.7753751478913049,0.9568811659603396,0.7626389210698246,0.049890443283330525,0.040780141843971635
resnet18_cbam,77,leather,fold,1,1,0.19597106584908305,0.6912987412772515,0.9555349786829908,0.9742352520198121,0.09816069699903195,9.170666096047443e-05
resnet18_cbam,78,metal_nut,color,1,1,0.373593849696745,0.7557372825130411,0.8931204235796031,0.9725640806400999,0.03672540091071075,0.006604497569823958
resnet18_cbam,79,hazelnut,cut,1,1,0.21195196596220392,0.9746960979619554,0.8808412354137545,0.9603353950779503,0.06553041434028799,0.18403247631935046
resnet18_cbam,80,pill,combined,1,1,0.62437238737666,0.974613240917338,0.9716494263462151,0.9740959661367607,0.02988407954908008,0.11301369863013698
resnet18_cbam,81,pill,scratch,1,1,0.3979850094693236,0.9652351040577425,0.9832829022234364,0.9735636091036806,0.3951407699253058,0.1952803294266709
resnet18_cbam,82,bottle,contamination,1,1,0.6522750892726019,0.8635214225969914,0.9219253554146009,0.9333909666239062,0.7202736021633659,0.0
resnet18_cbam,83,cable,cable_swap,0,1,0.10041882870882862,0.23736166242101608,0.024965806164161615,0.049120647536332745,0.29837790442788253,0.16303333616082788
resnet18_cbam,84,tile,gray_stroke,1,1,0.3078721544340462,0.9213240262645879,0.9935794803277531,0.9717379176336773,0.16942519364044029,0.07224967490247074
resnet18_cbam,85,pill,combined,1,1,0.5144012491697203,0.9725156130380721,0.9416776386801088,0.9744798693510031,0.045535396655994306,0.03740157480314961
resnet18_cbam,86,bottle,contamination,1,1,0.36954168519175856,0.4827081487009923,0.9630495074435146,0.9746653762895814,0.15699757869249395,0.20511592259053457
resnet18_cbam,87,bottle,broken_large,1,1,0.831538297011999,0.9728276148462693,0.9746914171718322,0.9742414106559092,0.28884522370012095,0.23228385807096452
resnet18_cbam,88,capsule,crack,1,1,0.7572680031494932,0.9719299973594981,0.9864724783310521,0.9703880113420975,0.0200990099009901,0.08612643190496394
resnet18_cbam,89,hazelnut,print,1,1,0.07238175160190989,0.743444747132403,0.8427895734257618,0.9492894924124495,0.11150905043074243,0.31374438021836865
resnet18_cbam,90,capsule,crack,1,1,0.6217080909535492,0.970454484090683,0.9910248813521321,0.9741396486543319,0.013981090323878495,0.04248166259168704
resnet18_cbam,91,metal_nut,flip,1,1,0.7974906256179534,0.9454592647062465,0.8912273881732266,0.9746537085493994,0.24722867398648649,0.05411823522059742
resnet18_cbam,92,hazelnut,print,1,1,0.22642574033959895,0.9611130398307661,0.9267055593190889,0.9728990752856272,0.09410538286580743,0.287492762015055
resnet18_cbam,93,tile,rough,1,1,0.1713540638644903,0.8741437904465694,0.9717585817262842,0.9740127932646512,0.5411534560208665,0.22823662289990118
resnet18_cbam,94,zipper,squeezed_teeth,1,1,0.2716813906401339,0.8119196991209446,0.9664317999372777,0.9249658752320069,0.04333128457283344,0.065928927680798
resnet18_cbam,95,pill,crack,1,1,0.4309679315687286,0.8797760841062565,0.9515812424670003,0.9716955460981491,0.08818155591883835,0.1899717514124294
resnet18_cbam,96,capsule,crack,1,1,0.7247748478874059,0.9746686894987444,0.9977760053552629,0.9741580024029328,0.034502587694077054,0.10061486864169927
resnet18_cbam,97,wood,hole,1,1,0.6654651509762204,0.859417670405551,0.9715172346893388,0.8653892695884362,0.03651990443389494,0.09768064228367529
resnet18_cbam,98,screw,thread_top,0,1,0.40166973379591697,0.2296548772008269,0.04352653746869815,0.045368262358852246,0.017529027167173937,0.007380520266182698
resnet18_cbam,99,leather,poke,1,1,0.31656916188999346,0.8510533989552467,0.9991873758481233,0.9607288952766477,0.009888529306005034,0.02410694718387026
resnet18_cbam,100,hazelnut,cut,1,1,0.2605336547694321,0.9351741427972822,0.592593142881924,0.9306224943357531,0.043162605668821484,0.11910994764397906
resnet18_cbam,101,pill,contamination,1,1,0.8167745629170468,0.9747107779813315,0.9643847132083465,0.9742384281717615,0.09934838882442203,0.5112818050888142
resnet18_cbam,102,screw,scratch_head,0,1,0.12591629412450234,0.19871677279411187,0.01534238609225925,0.02918525433606137,0.0,0.0
resnet18_cbam,103,cable,cut_outer_insulation,1,1,0.5773462088772696,0.8496508459921326,0.9856221738882596,0.9613781829694428,0.18751899503596395,0.06873724967733877
resnet18_cbam,104,zipper,fabric_border,1,1,0.3071674973502869,0.9268425223068018,0.9706607620862542,0.9747602526559287,0.09254242121773848,0.28983050847457625
resnet18_cbam,105,pill,scratch,1,1,0.3162727926298087,0.9213804707454212,0.982676103756603,0.9491279943222846,0.07598784194528875,0.3105175292153589
resnet18_cbam,106,cable,cut_inner_insulation,1,1,0.5852156812776218,0.9733235325375655,0.9744848602923657,0.9747544902939491,0.18226977455101262,0.3972238629651506
resnet18_cbam,107,transistor,damaged_case,1,1,0.22543140656648147,0.966764759395178,0.5609365890082927,0.9742111180322037,0.32661927330173773,0.5560950677229747
resnet18_cbam,108,zipper,rough,1,1,0.44034840838520817,0.97475740424949,0.9670869108862309,0.974760300328003,0.23907168971546655,0.32372881355932204
resnet18_cbam,109,cable,combined,1,1,0.8252810990827819,0.9747101016337776,0.9990276803582674,0.9747608664338852,0.2838355752611407,0.19071783486626492
resnet18_cbam,110,capsule,squeeze,1,1,0.3629989543512703,0.4110946552178161,0.9538659847275994,0.9726686463555463,0.00048508367693427115,0.0
resnet18_cbam,111,screw,thread_top,1,1,0.6194561315053585,0.7564464735540379,0.9877505368476704,0.974733383483058,0.045068246201390674,0.25906735751295334
resnet18_cbam,112,zipper,broken_teeth,1,1,0.27543877294961044,0.9114387066489111,0.9486277027172036,0.9710726568164911,0.12044602518504277,0.2756269247690277
resnet18_cbam,113,leather,glue,1,1,0.15156471616917883,0.900466682407173,0.9525392560046193,0.9212628640756744,0.028538095665440185,0.2523809523809524
resnet18_cbam,114,carpet,thread,1,1,0.08459680889962949,0.7895512559321805,0.7937974841688299,0.80421701060101,0.036299868478737396,0.008868857225937773
resnet18_cbam,115,grid,glue,1,1,0.25141391982644984,0.7071973416282669,0.9496558850993839,0.9408515993228004,0.034841576055185314,0.11657083115525353
resnet18_cbam,116,zipper,fabric_interior,1,1,0.2854895959250218,0.8145584111423847,0.9702747812276425,0.9221255459743272,0.1968743216843933,0.11821440208536983
resnet18_cbam,117,carpet,cut,1,1,0.08665395869323006,0.874758159024455,0.9108446200747267,0.9386374445066987,0.27848883396592816,0.04986400725294651
resnet18_cbam,118,zipper,fabric_border,1,1,0.15178048743778438,0.9245712762577285,0.9333259830700986,0.9735820105243558,0.07531409636890792,0.10368382532324957
resnet18_cbam,119,tile,gray_stroke,1,1,0.3924612017909009,0.8979113523356002,0.9307533355727425,0.9743478653772992,0.23577329050022947,0.05781403854269236
resnet18_cbam,120,tile,crack,1,1,0.8151425783680057,0.9570082746077471,0.9731768962281542,0.9745027012950824,0.06485065710872162,0.06443471542621684
resnet18_cbam,121,carpet,metal_contamination,1,1,0.061414868541430113,0.8168588105391235,0.7112162703583635,0.6790844590520375,0.02931411450319864,0.034342092780571105
resnet18_cbam,122,screw,scratch_neck,1,1,0.41025680055098107,0.8003252695316998,0.992649270039692,0.9731811047668681,0.033064248590069664,0.06652452025586354
resnet18_cbam,123,capsule,faulty_imprint,1,1,0.6707577168212732,0.9733275757253661,0.9977234424241033,0.9736035374454015,0.013362395754359362,0.10900473933649289
resnet18_cbam,124,screw,scratch_neck,1,1,0.5845038095229237,0.9740650358990617,0.9965926265576854,0.9739516121163116,0.017278178676694785,0.15428571428571428
resnet18_cbam,125,pill,faulty_imprint,1,1,0.45781400080773654,0.9745516396588438,0.9993717401466711,0.9730928354520667,0.15460335842501446,0.2222604507139171
resnet18_cbam,126,bottle,broken_large,1,1,0.8807308864814476,0.9679601798607702,0.9747141806121968,0.9747016815536564,0.29631596919224495,0.3071624603131895
resnet18_cbam,127,zipper,rough,1,1,0.18066268914539382,0.8398887920449762,0.805731271382459,0.9073710896991976,0.1802158273381295,0.4730870712401055
resnet18_cbam,128,hazelnut,cut,1,1,0.16680751408485414,0.9727689603178671,0.9105760705242574,0.8285687471125722,0.05431119920713578,0.13395257883158151
resnet18_cbam,129,pill,crack,1,1,0.3756136232279159,0.9435419594274801,0.9993355391652585,0.9747438028107946,0.024203534841832713,0.03262023972083144
resnet18_cbam,130,metal_nut,scratch,1,1,0.2536480554850762,0.6230962250161294,0.92302958380672,0.9741601834003315,0.22918280402788535,0.040240568616730456
resnet18_cbam,131,bottle,broken_small,1,1,0.5158576687367505,0.9727508032165726,0.9737029069145402,0.9746810335864804,0.1988849130398602,0.38639930252833476
resnet18_cbam,132,zipper,rough,1,1,0.26932305204273804,0.7681627988907499,0.9280734856636947,0.9189263437156991,0.16721170395869192,0.18183661058179607
resnet18_cbam,133,carpet,cut,1,1,0.08468854641013303,0.8236279153732244,0.7954399142619295,0.9657024125454565,0.21417275397243768,0.24552670523341855
resnet18_cbam,134,transistor,bent_lead,1,1,0.45151575415908235,0.9658299308749203,0.7846142797234279,0.9728134487914442,0.2125237191650854,0.03891992242536757
resnet18_cbam,135,leather,poke,1,1,0.31282175211116064,0.7845623250544544,0.9650787575368048,0.9738193489257039,0.014304915514592934,0.03434762563393269
resnet18_cbam,136,pill,faulty_imprint,1,1,0.5160431703052986,0.9713825223198593,0.9744615417538082,0.974201643207439,0.08182240818224082,0.3724188790560472
resnet18_cbam,137,cable,cable_swap,0,1,0.17872185350936926,0.1752903125081991,0.032580755678519285,0.05013830367034477,0.0,0.30371866060911995
resnet18_cbam,138,screw,thread_top,1,1,0.6650951950982633,0.9730406732642816,0.9993950249754562,0.9744727453554016,0.016603157321720196,0.14341692789968652
resnet18_cbam,139,bottle,broken_large,1,1,0.481569457167649,0.9694050250882948,0.9736739073891968,0.9700462383235073,0.23172164482602803,0.41731653669266144
resnet18_cbam,140,capsule,faulty_imprint,1,1,0.5797304792541502,0.9729665610657914,0.9840647004057246,0.9716700057843493,0.0184071778743872,0.07520786092214664
resnet18_cbam,141,cable,missing_cable,1,1,0.7638860958625115,0.9747325670987859,0.9996773538969137,0.9747619330965474,0.5588887715221295,0.22360850733725515
resnet18_cbam,142,hazelnut,print,1,1,0.09463519178250603,0.9747174043996576,0.7920510721603335,0.974483742707039,0.11486982031536487,0.19231965174129353
resnet18_cbam,143,carpet,hole,1,1,0.11259080573089042,0.8026800524789179,0.7193177580855981,0.919632690528547,0.10087302273316621,0.05870315897173552
resnet18_cbam,144,zipper,combined,1,1,0.2704952549333865,0.8487619144533523,0.9419796084962586,0.9205779014226094,0.11698704009741671,0.3818424566088118
resnet18_cbam,145,metal_nut,scratch,1,1,0.4130988633354244,0.9745311078923489,0.9151716713114695,0.9747316374933372,0.13319661625224302,0.2520858164481526
resnet18_cbam,146,carpet,metal_contamination,1,1,0.12836897532283414,0.6292724798557311,0.8652573564575581,0.7398012577381816,0.03183372796632465,0.018029329047810367
resnet18_cbam,147,cable,cut_inner_insulation,1,1,0.8446540343883383,0.9747297544464029,0.9741839717955755,0.9747498154511642,0.3765407866844626,0.35936017351226784
resnet18_cbam,148,grid,glue,0,1,0.10475499344417294,0.06109188653741107,0.122713409073655,0.056737957976103995,0.001290647527308213,0.0004585176394433056
resnet18_cbam,149,pill,contamination,1,1,0.4698525822963097,0.9738263239460732,0.9735687785432674,0.9741248881883304,0.057470202346853926,0.43857036485480266
resnet18_cbam,150,wood,hole,1,1,0.7742839935826229,0.9653825716605435,0.8770530292186087,0.9283047905601645,0.027497614828949163,0.29307116104868913
resnet18_cbam,151,capsule,scratch,1,1,0.6377017461721982,0.964783172793491,0.994921324079769,0.9236618346201932,0.04391891891891892,0.03476807354784789
resnet18_cbam,152,screw,thread_side,1,1,0.5480591959748826,0.9700090600645719,0.9995111735152022,0.9746988301677131,0.003000300030003,0.0
resnet18_cbam,153,wood,color,1,1,0.6962445509397981,0.8318838989126245,0.9498757874182855,0.9467305776243531,0.05965214891476211,0.1659021406727829
resnet18_cbam,154,cable,cut_outer_insulation,1,1,0.7084226883661049,0.9740573577155967,0.9887076118393452,0.9747377663343879,0.08753112430568856,0.3023740108288213
resnet18_cbam,155,capsule,poke,1,1,0.5466320762504185,0.9251886026314107,0.9969785245502862,0.9608412523967356,0.008837006327732926,0.002156205079060853
resnet18_cbam,156,leather,color,1,1,0.36072481735583595,0.728217118031242,0.9583862135677919,0.9313368268495335,0.006997955653404623,0.01523972602739726
resnet18_cbam,157,cable,bent_wire,1,1,0.9318395616477416,0.9746257458983247,0.9746905443133798,0.9747493238328981,0.13687374749498998,0.06516194848252997
resnet18_cbam,158,leather,cut,1,1,0.17904700750134603,0.7418868631082624,0.970048031989736,0.91418759141749,0.028336990745157904,0.014782738539644617
resnet18_cbam,159,tile,glue_strip,1,1,0.13821316742652223,0.7842787733489469,0.9724462234048934,0.974383905465461,0.37763185324160936,0.06425863101177409
resnet18_cbam,160,leather,poke,1,1,0.3139414017082476,0.844622696246861,0.9788310418416586,0.9496162934202086,0.022179363548698167,0.02294368368549923
resnet18_cbam,161,tile,glue_strip,1,1,0.3255997358052559,0.9734402039803765,0.9560382313244759,0.9248721554022861,0.36193475028426486,0.07644246441377811
resnet18_cbam,162,leather,glue,1,1,0.4075679092885076,0.7369765123430863,0.9974150890193414,0.9675307885491431,0.05495251017639077,0.0010697240660486038
resnet18_cbam,163,zipper,fabric_border,1,1,0.23084373151434368,0.9247778477736197,0.8773318811198135,0.9745666355057121,0.03645545102379635,0.1096535486041036
resnet18_cbam,164,metal_nut,bent,1,1,0.1735777436209788,0.8755551047943892,0.9110892099517027,0.9742510314764015,0.10498687664041995,0.18042226487523993
resnet18_cbam,165,toothbrush,defective,0,1,0.9019066628708003,0.857999397935771,0.01534429215132789,0.5298459393687883,0.0,0.012151773166900885
resnet18_cbam,166,wood,hole,1,1,0.7229563741160088,0.9735457976249247,0.8953675197990378,0.9620875791889059,0.07353157301719493,0.3896315617867623
resnet18_cbam,167,zipper,split_teeth,1,1,0.21067887688149334,0.7906867531986029,0.9453607399369227,0.8923835235537492,0.2400871459694989,0.5213280100861526
resnet18_cbam,168,bottle,contamination,1,1,0.48641901019745015,0.8001923623956511,0.969107593062228,0.9745647107457127,0.6402901417738213,0.1955201886236369
resnet18_cbam,169,tile,oil,1,1,0.26539203731576977,0.9475965021202366,0.9767900912170262,0.9734861777370181,0.737339380196523,0.18276613405270803
resnet18_cbam,170,zipper,rough,1,1,0.15586921811688043,0.872835080828683,0.9593419943429566,0.9241664902675122,0.1501600451892299,0.5708828522920204
resnet18_cbam,171,screw,scratch_neck,1,1,0.5063361292843241,0.9648461461138733,0.9652129708065331,0.9735095340739146,0.02187600042684879,0.005219472451369793
resnet18_cbam,172,leather,cut,1,1,0.18677579974852404,0.972940874756264,0.9371100103337049,0.88142092336881,0.024327784891165175,0.13523131672597866
resnet18_cbam,173,bottle,contamination,1,1,0.18779402068914086,0.8337954263965084,0.9819455619926885,0.9692268119770826,0.7385183277534553,0.13317860300618922
resnet18_cbam,174,zipper,squeezed_teeth,1,1,0.33468442008496674,0.9156465445063897,0.9368585461703489,0.8834732381965889,0.12491849091755938,0.3706467661691542
resnet18_cbam,175,bottle,contamination,1,1,0.5316984555169765,0.8810785023079599,0.9560437195849578,0.9669062158473618,0.30896172358468943,0.16565327005783775
resnet18_cbam,176,wood,scratch,1,1,0.29733664724610886,0.8067663853527616,0.894082177231553,0.9721565469745339,0.4353067459334489,0.1039614795360035
resnet18_cbam,177,hazelnut,print,1,1,0.1277154910291606,0.9747553960633606,0.682064497283383,0.9725369313937928,0.22776193542452397,0.2723872387238724
resnet18_cbam,178,capsule,faulty_imprint,1,1,0.4731950946037651,0.9522187849534614,0.9449942794863091,0.9741731472250332,0.01339675759634987,0.03554868624420402
resnet18_cbam,179,capsule,squeeze,1,1,0.49397322913359865,0.8663638327826131,0.9831357281018427,0.9724602508623004,0.0771537077753348,0.06717344089357741
resnet18_cbam,180,zipper,rough,1,1,0.26520409727900107,0.8242561353873139,0.9441720948646481,0.8169459969851143,0.21175804472964047,0.4070976491862568
